ID,IsVIP,CountryCode,TotalUnits,TotalFee,Industry,Tenure,UsersCount,Churn,ChurnPerc,TicketsCount,TicketsPriorityMean,TicketsClosedCount,SLATimeUsedTotal,SLATimeUsedMean,SLAPercentageTotal,SLAPercentageMean,NonCompliantSLACount,RMACount,RMAUnitsCount,MDVRCount,FatigueMonitorCount,FuelSensorCount,PowerOnEventsCount,PricingCancelCount,ClosedBussCancelCount,NoPaymentCancelCount,SoldVehicleCancelCount,NoUsedVehicleCancelCount,MultHWCasesCancelCount,NoUsedCancelCount
16960,0,US,10,299.90,NULL,164,1,1,100.00,1,3.00,0,0,0.00,0,0.00,1,0,0,0,0,0,8,0,0,0,0,0,0,0
16991,0,US,6,119.94,NULL,164,2,1,100.00,11,2.00,11,16098,1463.00,100,9.00,11,0,0,0,0,0,7,0,0,0,0,0,0,2
17033,1,US,39,359.85,NULL,164,6,0,77.14,18,2.00,6,12391773,688431.00,573234,31846.00,18,0,0,0,0,0,4837,0,0,0,0,0,0,0
17043,0,MX,5,149.95,NULL,164,6,0,15.60,2,2.00,2,0,0.00,0,0.00,2,0,0,0,0,0,442,0,0,0,0,0,0,0
17069,0,CO,7,51.50,NULL,163,1,0,29.89,21,2.00,21,177515,8453.00,6081,289.00,21,0,0,0,0,0,19435,0,0,0,0,0,0,0
17070,0,US,3,53.97,NULL,163,1,1,100.00,3,2.00,3,2079,693.00,35,11.00,3,1,1,0,0,0,5,0,0,0,1,0,0,0
17084,1,CA,52,1103.76,NULL,163,7,1,100.00,59,2.00,57,3254785,57101.00,102426,1736.00,59,1,1,0,0,0,17546,0,0,0,0,1,0,1
17118,0,US,76,1083.65,NULL,163,1,0,65.60,8,2.00,8,36156,4519.00,806,100.00,8,4,29,0,0,0,4245,0,0,0,2,0,0,0
17146,0,US,12,359.88,NULL,163,10,1,100.00,1,2.00,1,0,0.00,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17152,0,US,4,17.99,Food Services Industries,163,1,0,90.60,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,12,0,0,0,0,0,0,0
17173,0,US,27,239.93,Rental,163,16,0,89.67,65,2.00,58,6377993,104557.00,302166,4648.00,65,1,6,0,0,0,0,0,0,0,0,0,0,0
17174,0,CO,8,79.96,Travel & Tourism,163,1,0,65.60,9,3.00,9,178172,19796.00,5451,605.00,9,0,0,0,0,0,543,0,0,1,1,0,0,0
17205,1,CO,27,348.00,NULL,163,17,0,26.71,93,2.00,93,1181217,12701.00,29841,320.00,93,0,0,0,0,2,26536,0,0,0,0,0,0,0
17213,0,US,24,431.76,NULL,163,1,1,100.00,28,2.00,27,658968,25344.00,29751,1062.00,28,1,10,0,0,0,736,0,0,0,2,0,0,0
17230,0,US,16,514.56,NULL,163,2,1,100.00,8,2.00,7,445663,55707.00,4343,542.00,8,0,0,0,0,0,8,0,0,0,3,1,0,0
17247,0,US,74,1331.26,NULL,163,8,1,100.00,40,2.00,40,987202,24680.00,4683,117.00,40,0,0,0,0,0,252,0,0,0,0,0,0,1
17331,0,US,22,395.78,NULL,162,5,1,100.00,24,2.00,24,44476,1853.00,753,31.00,24,0,0,0,0,0,1,0,0,0,3,0,0,0
17340,0,US,26,197.89,NULL,162,1,0,73.29,20,2.00,20,32255,1612.00,1073,53.00,20,2,9,0,0,0,837,0,0,0,3,1,0,0
17388,0,US,9,143.92,Automotive,162,1,0,37.82,10,2.00,9,788435,78843.00,34734,3473.00,10,1,3,0,0,0,62,0,0,0,0,1,0,0
17389,0,US,42,215.88,NULL,162,1,0,89.41,64,2.00,46,14818480,231538.00,684515,10695.00,64,2,2,0,0,0,11845,0,0,0,4,2,0,0
17404,0,US,4,17.99,NULL,162,1,0,90.60,3,2.00,3,1144,381.00,40,13.00,3,0,0,0,0,0,343,0,0,0,0,0,0,0
17418,0,US,11,197.89,NULL,161,4,1,100.00,13,2.00,12,375291,41699.00,3270,251.00,13,0,0,0,0,0,1218,0,0,0,1,0,0,0
17438,0,US,14,251.86,NULL,161,1,1,100.00,10,2.00,7,3050837,305083.00,141213,14121.00,10,1,5,0,0,0,36,0,0,0,0,1,0,1
17443,1,US,76,598.75,NULL,161,9,0,82.71,32,2.00,31,680328,21260.00,29835,932.00,32,4,20,0,0,0,4627,0,0,0,2,0,0,0
17454,0,US,37,667.63,NULL,161,13,1,100.00,20,2.00,19,571398,30073.00,4926,246.00,20,0,0,0,0,0,0,0,0,1,5,1,0,0
17465,0,US,30,494.93,Service,161,1,1,100.00,31,2.00,31,59998,1935.00,1847,59.00,31,0,0,0,0,0,2563,0,0,0,8,2,0,2
17652,0,US,12,215.88,NULL,161,1,1,100.00,12,2.00,11,354666,32242.00,3697,308.00,12,0,0,0,0,0,346,0,0,0,1,3,0,1
17659,0,US,17,305.83,NULL,161,1,1,100.00,17,2.00,16,519022,47183.00,4693,276.00,17,0,0,0,0,0,3,0,0,2,2,3,0,0
17696,0,US,37,639.65,NULL,160,2,1,100.00,39,2.00,39,53483,1407.00,1616,41.00,39,1,1,0,0,0,1729,0,0,0,5,3,0,1
17776,0,US,9,163.91,NULL,160,2,1,100.00,14,2.00,13,536273,41251.00,4540,324.00,14,0,0,0,0,0,0,0,0,2,1,2,0,0
17788,0,US,6,107.94,Service,160,1,1,100.00,5,2.00,5,2775,555.00,120,24.00,5,1,4,0,0,0,446,0,0,0,0,0,0,2
17794,0,US,15,89.95,NULL,160,8,0,88.93,22,2.00,20,1449633,69030.00,68065,3093.00,22,1,1,0,0,0,240,0,0,0,4,1,0,1
17796,0,CO,11,159.50,Accounting,160,4,0,15.60,29,2.00,29,242648,8666.00,5930,204.00,29,0,0,0,0,0,8841,0,0,0,0,0,0,0
17797,0,US,17,89.95,Automotive,160,1,0,86.19,9,2.00,9,42506,4722.00,1238,137.00,9,1,5,0,0,0,340,0,0,0,0,1,0,0
17815,0,US,4,71.96,NULL,160,1,1,100.00,6,2.00,6,205556,34259.00,1064,177.00,6,1,2,0,0,0,23,0,1,0,0,1,0,0
17828,0,US,18,224.92,Transportation,160,10,0,76.71,18,2.00,17,1133506,62972.00,7110,395.00,18,2,6,0,0,0,170,0,0,0,4,2,0,0
17831,0,US,25,215.88,Automotive,159,1,0,67.60,11,2.00,11,26100,2372.00,879,79.00,11,3,5,0,0,0,516,0,0,1,0,3,0,0
17856,0,US,42,1239.94,NULL,159,4,1,100.00,19,2.00,19,14741,818.00,105,5.00,19,0,0,0,0,0,379,0,0,0,1,0,0,1
17901,0,US,16,221.88,Automotive,159,1,0,59.35,11,2.00,10,605323,67258.00,27775,2525.00,11,2,6,0,0,0,23006,0,0,0,1,2,0,0
17902,0,CO,12,130.50,Aerospace,159,1,0,40.60,18,2.00,17,117084,6504.00,1869,103.00,18,1,1,0,0,0,4179,0,0,0,0,0,0,0
17904,0,US,3,30.01,NULL,159,1,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17909,0,CO,8,97.57,Rental,159,7,0,28.10,28,2.00,27,325243,11615.00,6947,248.00,28,0,0,0,0,0,155,0,0,0,4,0,0,0
17910,0,CO,2,29.00,NULL,159,2,1,100.00,19,2.00,18,745509,39237.00,23553,1239.00,19,0,0,0,0,0,67,1,0,0,1,0,0,0
17955,0,US,9,161.91,NULL,159,1,1,100.00,31,2.00,27,2776840,89575.00,110944,3578.00,31,1,1,0,0,0,37,0,0,0,1,1,0,1
17963,0,US,5,184.75,NULL,159,7,1,100.00,6,2.00,6,20418,3403.00,355,59.00,6,0,0,0,0,0,10,0,0,1,0,0,0,0
18003,0,US,14,251.86,NULL,159,1,1,100.00,12,2.00,12,151699,25283.00,1728,144.00,12,0,0,0,0,0,2019,0,0,0,0,1,0,0
18005,0,US,12,309.88,NULL,159,2,1,100.00,2,3.00,2,2030,1015.00,16,8.00,2,0,0,0,0,0,7,0,0,0,1,1,0,0
18033,0,CO,11,84.00,NULL,158,2,1,100.00,13,2.00,13,158697,12207.00,7656,588.00,13,0,0,0,0,0,31,0,0,1,1,1,0,0
18038,0,US,39,1013.61,NULL,158,2,1,100.00,23,2.00,23,196575,8546.00,696,30.00,23,0,0,0,0,0,1311,0,0,0,1,2,0,0
18060,1,CO,45,373.75,Accounting,158,18,0,60.04,171,2.00,169,2349622,13821.00,42500,248.00,171,1,1,0,0,0,19870,0,0,0,21,0,0,0
18074,0,US,12,107.94,Consulting,158,1,0,65.60,8,2.00,8,31668,4524.00,619,77.00,8,4,6,0,0,0,347,0,0,0,0,1,0,0
18076,0,MX,6,179.94,NULL,158,20,0,15.60,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,384,0,0,0,0,0,0,0
18087,0,US,8,239.92,NULL,158,3,1,100.00,5,2.00,5,0,0.00,0,0.00,5,0,0,0,0,0,29,0,0,0,0,0,0,0
18112,0,US,16,560.00,NULL,158,2,0,15.60,2,2.00,2,1308,654.00,50,25.00,2,1,8,0,0,0,643,0,0,0,0,0,0,0
18138,0,CO,1,11.21,NULL,157,1,1,100.00,4,3.00,3,325100,81275.00,3481,870.00,4,0,0,0,0,0,91,0,1,0,0,0,0,0
18150,0,US,3,17.99,Education,157,1,0,82.27,5,2.00,5,6916,2305.00,131,26.00,5,1,1,0,0,0,1,0,0,0,0,0,0,0
18157,0,US,28,503.72,NULL,157,1,1,100.00,33,2.00,20,11900890,371902.00,548475,16620.00,33,1,6,0,0,0,757,0,0,0,2,0,0,0
18161,0,US,1,29.99,NULL,157,1,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18168,0,CO,8,116.00,NULL,157,1,1,100.00,8,3.00,8,55232,6904.00,1119,139.00,8,0,0,0,0,0,3179,0,0,1,0,0,0,0
18173,0,US,19,223.84,Automotive,157,1,0,73.49,17,1.00,16,1055541,65971.00,48379,2845.00,17,1,5,0,0,0,78,0,0,0,1,0,0,0
18180,0,US,107,1119.44,Automotive,157,2,0,63.26,65,2.00,62,2281811,35104.00,93427,1437.00,65,6,27,0,0,0,6101,0,0,0,4,2,0,2
18181,0,US,2,59.98,NULL,157,1,1,100.00,3,2.00,3,0,0.00,0,0.00,3,0,0,0,0,0,60,0,0,0,0,0,0,0
18187,0,US,41,819.59,NULL,157,1,1,100.00,25,2.00,24,551741,22069.00,4706,188.00,25,0,0,0,0,0,11354,0,0,0,4,1,0,1
18193,1,CO,105,1222.55,Animal Products,157,21,0,22.27,305,2.00,301,3223390,10568.00,106497,349.00,305,5,8,0,0,11,98270,0,0,0,7,0,0,0
18235,0,MX,13,0.00,NULL,157,0,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,797,0,0,0,0,0,0,0
18238,0,US,8,143.92,NULL,157,1,1,100.00,9,2.00,8,577613,64179.00,4968,552.00,9,0,0,0,0,0,55,0,0,0,0,1,0,0
18277,0,US,8,143.92,NULL,156,1,1,100.00,8,2.00,7,499117,62389.00,4658,582.00,8,0,0,0,0,0,38,0,0,0,0,1,1,0
18283,0,CO,10,98.59,Rental,156,13,0,65.60,32,2.00,31,528833,16526.00,10224,319.00,32,0,0,0,0,0,1566,0,0,0,2,0,0,0
18294,0,US,7,168.88,NULL,156,5,1,100.00,14,2.00,13,503329,35952.00,4507,321.00,14,0,0,0,0,0,365,0,0,1,0,1,0,0
18306,0,US,11,197.89,NULL,156,1,1,100.00,10,2.00,10,252704,28078.00,1513,151.00,10,2,3,0,0,0,184,0,0,0,0,1,0,0
18313,0,US,80,1441.20,Service,156,8,1,100.00,71,2.00,71,1657847,23349.00,75725,1066.00,71,4,26,0,0,0,6129,0,0,0,1,0,0,0
18318,1,CO,37,507.50,Transportation,156,13,0,21.01,110,2.00,109,1420578,12914.00,35185,319.00,110,2,3,0,0,9,46997,0,0,0,2,0,0,0
18352,0,US,17,431.77,NULL,156,6,1,100.00,15,2.00,15,54848,3656.00,1153,76.00,15,0,0,0,0,0,192,0,0,0,1,2,0,0
18367,0,US,27,132.93,Transportation,155,3,0,88.47,34,2.00,32,1476684,43431.00,67634,1989.00,34,3,3,0,0,0,203,0,0,0,12,4,0,1
18369,0,US,20,361.76,NULL,155,2,1,100.00,20,2.00,19,1040616,52030.00,47409,2370.00,20,3,6,0,0,0,356,0,0,0,1,1,0,1
18390,0,US,17,297.83,Service,155,1,1,100.00,16,2.00,14,1752970,116864.00,80499,5031.00,16,1,1,0,0,0,519,0,0,0,1,3,0,1
18391,0,CO,39,6154.41,Accounting,155,19,1,100.00,143,2.00,141,1604802,11381.00,49136,343.00,143,0,0,0,0,48,9066,0,0,0,4,0,1,1
18392,0,US,25,533.75,NULL,155,19,1,100.00,47,2.00,39,7062338,150262.00,326911,6955.00,47,0,0,0,0,0,438,0,0,0,1,2,0,0
18395,0,CO,1,12.44,NULL,155,2,1,100.00,1,3.00,1,42266,42266.00,7827,7827.00,1,0,0,0,0,0,3487,0,0,0,0,0,1,0
18396,0,CO,16,168.22,Transportation & Logistics,155,3,0,20.65,26,2.00,26,511159,19659.00,16522,635.00,26,0,0,0,0,0,12241,0,1,0,0,0,0,0
18399,0,US,9,132.94,NULL,155,2,1,100.00,7,2.00,7,21707,3101.00,113,16.00,7,0,0,0,0,0,0,0,0,1,2,0,0,0
18410,0,US,9,161.91,NULL,155,1,1,100.00,16,2.00,15,340328,21270.00,4528,283.00,16,0,0,0,0,0,22,0,0,0,3,2,0,1
18415,0,US,4,89.97,NULL,155,1,0,39.40,5,2.00,5,2662,532.00,79,15.00,5,1,1,0,0,0,3805,0,0,0,0,1,0,0
18427,0,US,9,74.97,Transportation,155,2,0,81.07,6,2.00,6,3479,579.00,38,6.00,6,1,2,0,0,0,15,0,0,0,0,1,0,0
18429,0,CO,2,22.41,Advertising,155,1,0,14.40,4,2.00,4,49281,12320.00,1815,453.00,4,0,0,0,0,0,3699,0,0,0,0,0,0,0
18461,0,,2,59.98,NULL,154,4,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18465,0,CO,5,58.00,Transportation & Logistics,154,1,0,34.40,22,2.00,22,249390,11335.00,6037,274.00,22,1,1,0,0,0,329,0,0,0,1,0,0,0
18472,0,US,31,557.69,NULL,154,2,1,100.00,30,2.00,30,39756,1419.00,798,26.00,30,2,7,0,0,0,3162,0,0,0,1,0,0,2
18478,0,US,4,71.96,Insurance,154,1,1,100.00,1,3.00,1,835,835.00,3,3.00,1,1,1,0,0,0,32,0,0,0,0,1,0,0
18481,0,US,8,53.97,NULL,154,1,0,76.90,10,2.00,10,13004,1300.00,499,49.00,10,2,2,0,0,0,24,0,0,0,1,1,0,0
18508,0,US,14,253.86,NULL,154,2,1,100.00,13,2.00,13,49788,3829.00,1667,128.00,13,0,0,0,0,0,192,0,0,1,0,2,0,1
18521,0,US,20,359.80,NULL,154,1,1,100.00,23,2.00,21,1917128,87142.00,77202,3356.00,23,0,0,0,0,0,59,0,0,0,0,0,0,0
18529,0,US,11,209.89,NULL,154,1,1,100.00,10,2.00,10,41182,4118.00,274,27.00,10,0,0,0,0,0,304,0,0,0,0,0,0,0
18555,0,US,4,17.99,Transportation & Logistics,154,1,0,89.40,5,2.00,5,49612,9922.00,1176,235.00,5,1,1,0,0,0,5,0,0,0,1,0,0,0
18566,0,US,177,3556.15,Service,154,9,1,100.00,67,2.00,66,1028197,16065.00,39763,593.00,67,2,60,0,0,0,5464,0,0,0,1,6,0,0
18573,0,US,19,53.97,Metals Industries,154,4,0,98.61,18,2.00,18,41200,2423.00,828,46.00,18,2,2,0,0,0,7,0,1,0,0,2,0,0
18640,0,US,4,17.99,Freight Forwarders / Couriers,153,1,0,89.40,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,1,0,0,2,0,0,0,0
18689,1,PE,54,299.90,NULL,153,61,0,95.88,30,2.00,30,0,0.00,0,0.00,30,0,0,0,0,0,18456,0,0,5,6,4,0,0
18706,0,US,11,314.73,NULL,153,1,1,100.00,6,2.00,5,331185,66237.00,2787,464.00,6,0,0,0,0,0,213,0,0,0,0,0,0,0
18707,0,US,4,113.92,NULL,153,1,1,100.00,12,2.00,11,358406,29867.00,3060,255.00,12,0,0,0,0,0,1558,0,0,1,0,0,0,0
18773,1,CO,120,1240.44,NULL,153,38,0,26.90,381,2.00,378,3780188,10027.00,114142,299.00,381,2,2,0,0,1,105651,0,3,0,13,0,0,0
18795,0,US,49,479.76,Health Care,153,2,0,65.42,11,2.00,7,4385933,398721.00,197124,17920.00,11,4,15,0,0,0,682,0,0,0,0,0,0,2
18816,0,US,28,505.72,NULL,153,1,1,100.00,20,2.00,17,2243094,118057.00,83157,4157.00,20,0,0,0,0,0,1997,0,0,1,3,1,0,0
18820,0,PE,4,113.98,NULL,153,5,1,100.00,25,2.00,25,0,0.00,0,0.00,25,0,0,0,0,0,44,0,0,0,0,0,0,0
18833,0,MX,4,7.00,NULL,153,2,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,457,0,0,0,0,0,0,0
18868,0,MX,7,209.93,NULL,153,3,0,14.40,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,26715,0,0,0,0,0,0,0
18908,0,MX,6,179.94,NULL,153,7,0,14.40,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,2144,0,0,0,0,0,0,0
18915,0,US,24,455.60,NULL,153,4,1,100.00,18,2.00,10,5701304,380086.00,263619,14645.00,18,0,0,0,0,0,1040,0,0,0,0,1,0,0
18916,1,PE,50,1499.50,Travel & Tourism,153,2,1,100.00,17,2.00,17,0,0.00,0,0.00,17,0,0,2,0,0,4213,0,0,1,1,0,0,0
18938,0,US,14,253.86,Transportation,152,1,1,100.00,9,2.00,8,780354,86706.00,35722,3969.00,9,1,3,0,0,0,10268,0,0,1,0,0,0,0
18956,0,US,19,341.81,NULL,152,2,1,100.00,13,2.00,13,21855,1681.00,283,21.00,13,0,0,0,0,0,109,0,0,0,0,0,0,0
18975,0,US,1,29.99,NULL,152,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18991,0,CO,10,116.00,Accounting,152,5,0,34.40,52,2.00,52,372515,7163.00,7685,147.00,52,0,0,0,0,0,12255,0,0,0,3,1,0,0
18998,1,PE,31,899.70,NULL,152,2,0,17.63,25,2.00,21,0,0.00,0,0.00,25,0,0,0,0,0,21675,0,0,1,0,0,0,0
19042,0,CO,19,246.50,Agriculture,152,11,0,24.93,66,2.00,64,615713,9328.00,22936,347.00,66,2,3,0,0,2,38914,0,0,0,1,0,0,0
19048,0,US,6,107.94,NULL,152,1,1,100.00,4,2.00,4,1021,340.00,8,2.00,4,0,0,0,0,0,43047,0,0,1,0,0,0,0
19053,0,CO,4,58.00,Accounting,152,1,1,100.00,45,2.00,45,269959,5999.00,5935,131.00,45,0,0,0,0,0,2167,0,0,0,0,0,0,0
19084,0,PE,103,3669.55,Accounting,152,23,1,100.00,203,2.00,202,0,0.00,0,0.00,203,2,2,2,21,0,50495,0,3,0,34,0,1,1
19103,0,CO,20,209.93,Accounting,152,4,0,79.40,41,2.00,41,589166,14369.00,15709,383.00,41,0,0,0,0,0,38937,0,0,0,7,0,0,0
19115,0,CO,4,41.25,Accounting,152,6,0,14.40,16,2.00,16,164107,10256.00,4594,287.00,16,0,0,0,0,0,6598,0,0,0,0,1,0,0
19159,1,CO,41,429.87,Accounting,152,24,0,36.35,239,2.00,237,2810634,11809.00,50939,213.00,239,3,3,0,0,0,72168,0,0,0,7,0,0,0
19211,0,US,7,107.94,NULL,152,1,0,28.69,1,3.00,1,1119,1119.00,9,9.00,1,1,3,0,0,0,73,0,0,0,0,0,0,0
19223,0,CO,2,29.00,Advertising,151,2,0,14.40,4,3.00,4,6589,1647.00,215,53.00,4,0,0,0,0,0,577,0,0,0,0,0,0,0
19243,0,US,1,17.99,NULL,151,1,1,100.00,2,3.00,1,399459,199729.00,3405,1702.00,2,0,0,0,0,0,0,0,0,0,0,0,0,1
19255,0,CO,6,179.94,NULL,151,2,1,100.00,7,3.00,6,431760,61680.00,11842,1691.00,7,0,0,0,0,0,6220,0,0,1,0,0,0,0
19256,0,US,10,71.96,Automotive,151,1,0,74.40,5,2.00,4,1066051,213210.00,18523,3704.00,5,0,0,0,0,0,2508,0,0,0,0,1,0,0
19275,0,CO,2,11.21,Accounting,151,9,1,100.00,27,2.00,27,117159,4339.00,4252,157.00,27,0,0,0,0,0,0,0,0,1,0,0,0,0
19279,0,MX,3,89.97,Transportation,151,3,0,14.40,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,7568,0,0,0,0,0,0,0
19282,0,US,14,459.86,NULL,151,2,1,100.00,22,2.00,21,531038,25287.00,5296,240.00,22,0,0,0,0,0,228,0,0,0,0,2,0,0
19294,0,CO,8,100.80,Accounting,151,49,1,100.00,86,2.00,86,866271,10072.00,17290,201.00,86,0,0,0,0,0,73,0,0,1,4,0,0,0
19304,0,US,12,215.88,NULL,151,1,1,100.00,13,2.00,11,1942194,149399.00,87947,6765.00,13,1,3,0,0,0,13882,0,0,1,0,1,0,0
19348,0,CO,12,446.73,Service,151,7,0,22.73,35,2.00,35,398275,11379.00,9501,271.00,35,0,0,0,0,0,6062,0,0,0,0,0,0,0
19349,0,US,35,629.65,NULL,151,1,1,100.00,18,2.00,17,343914,20230.00,3046,169.00,18,0,0,0,0,0,629,0,0,0,0,0,0,1
19392,0,US,39,707.61,NULL,151,1,1,100.00,30,2.00,21,8947051,319537.00,393619,13120.00,30,0,0,0,0,0,3795,0,0,1,0,3,0,0
19394,0,US,48,865.52,NULL,151,5,1,100.00,24,2.00,23,893909,38865.00,6378,265.00,24,0,0,0,0,0,88,0,0,1,3,3,0,0
19448,0,US,8,59.98,Automotive,150,5,0,89.40,14,2.00,14,137866,9847.00,756,54.00,14,2,2,0,0,0,12,0,0,0,1,3,0,0
19477,0,CO,1,29.99,NULL,150,1,1,100.00,4,2.00,4,14625,3656.00,287,71.00,4,0,0,0,0,0,75,0,0,0,1,0,0,0
19506,1,PE,150,1679.44,Transportation,150,19,0,77.07,166,2.00,163,0,0.00,0,0.00,166,0,0,0,0,0,64234,0,2,1,12,2,1,3
19508,0,US,28,89.95,NULL,150,1,1,100.00,36,2.00,34,1420700,40591.00,64876,1802.00,36,2,2,0,0,0,225,0,0,0,1,1,0,1
19552,0,US,21,377.79,NULL,150,1,1,100.00,16,2.00,16,76497,4781.00,1869,116.00,16,2,9,0,0,0,467,0,0,0,1,0,0,0
19571,0,US,6,35.98,Automotive,150,2,0,81.07,4,2.00,4,20539,5134.00,454,113.00,4,1,2,0,0,0,6,0,0,0,0,0,0,0
19618,0,CO,1,14.50,NULL,150,1,1,100.00,1,3.00,1,20245,20245.00,170,170.00,1,0,0,0,0,0,328,0,0,0,1,0,0,0
19666,0,CO,4,44.83,NULL,149,1,1,100.00,11,2.00,11,267134,24284.00,17109,1555.00,11,0,0,0,0,0,4552,1,0,0,0,0,0,0
19689,0,US,13,239.90,Education & Training,149,1,1,100.00,3,2.00,3,2484,828.00,119,39.00,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19716,0,US,54,1083.46,Service,149,6,1,100.00,48,2.00,45,2732397,58136.00,114752,2390.00,48,4,11,0,0,0,3303,0,0,0,0,1,0,0
19744,0,US,2,35.98,NULL,149,1,1,100.00,5,2.00,4,412370,82474.00,3852,770.00,5,0,0,0,0,0,0,0,0,1,0,0,0,0
19851,0,US,8,37.98,Landscaping,149,1,0,89.40,10,2.00,10,34420,3824.00,1286,128.00,10,3,3,0,0,0,780,0,0,0,0,0,0,0
19900,0,CO,3,11.21,Rental,149,1,0,47.73,14,2.00,13,145020,10358.00,4643,331.00,14,0,0,0,0,0,541,0,0,0,0,1,0,0
19901,0,US,28,179.91,NULL,149,2,0,82.26,18,2.00,18,205029,11390.00,2845,158.00,18,2,9,0,0,0,1631,0,0,0,0,0,0,0
19930,0,CO,1,11.21,Transportation,148,1,1,100.00,6,2.00,6,11916,1986.00,297,49.00,6,0,0,0,0,0,38,0,0,0,1,0,0,0
19945,0,CO,1,11.21,NULL,148,2,0,14.40,5,2.00,5,33625,6725.00,489,97.00,5,0,0,0,0,0,0,0,0,0,0,0,0,0
19961,0,MX,5,21.00,NULL,148,0,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,1055,0,0,0,0,0,0,0
19975,0,US,15,140.00,Rental,148,2,0,87.73,14,2.00,14,106373,7598.00,1442,103.00,14,1,5,0,0,0,33,0,0,0,0,1,0,1
19980,0,CO,29,389.87,Agriculture,148,3,0,69.57,84,2.00,83,1269834,15299.00,30755,366.00,84,0,0,0,0,0,255409,0,0,0,5,1,0,0
20039,0,CA,45,1958.99,NULL,148,1,1,100.00,20,2.00,20,187297,9364.00,2348,117.00,20,1,1,0,0,0,2440,0,0,0,0,1,0,0
20044,0,US,2,14.00,NULL,148,0,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,171,0,0,0,0,0,0,0
20075,0,US,14,449.85,NULL,148,2,0,14.40,8,2.00,8,48308,6038.00,2624,328.00,8,5,5,0,0,0,7129,0,0,0,0,0,0,0
20086,0,US,27,335.30,Rental,148,1,0,66.25,18,2.00,18,43661,2568.00,550,30.00,18,2,3,0,0,0,648,0,0,0,1,0,0,0
20119,0,US,2,35.98,NULL,148,1,1,100.00,1,3.00,1,2160,2160.00,10,10.00,1,0,0,0,0,0,3761,0,0,0,0,1,0,1
20149,0,US,12,309.93,Service,147,4,1,100.00,292,2.00,291,811302,2856.00,3478,11.00,292,0,0,0,0,0,663,0,0,0,0,0,0,1
20162,0,US,15,489.89,NULL,147,4,1,100.00,19,2.00,15,3381762,177987.00,148603,7821.00,19,0,0,0,0,0,4,0,0,0,1,2,0,0
20166,0,CA,12,359.88,NULL,147,7,1,100.00,16,2.00,13,2874106,179631.00,132437,8277.00,16,0,0,0,0,0,55,0,0,0,0,0,0,0
20212,0,MX,1,29.99,NULL,147,3,0,14.40,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,3003,0,0,0,0,0,0,0
20214,0,US,303,7243.69,NULL,147,7,1,100.00,52,2.00,33,21978933,457894.00,1063148,20445.00,52,1,88,0,0,0,432719,0,0,0,3,0,0,0
20258,0,US,6,240.00,NULL,147,1,1,100.00,5,2.00,1,3642284,728456.00,150060,30012.00,5,0,0,0,0,0,57,0,0,1,0,0,0,0
20262,0,CO,6,55.50,NULL,147,1,1,100.00,6,2.00,6,55950,9325.00,2002,333.00,6,0,0,0,0,0,237,1,0,0,1,0,0,0
20271,0,US,10,179.90,NULL,147,1,1,100.00,10,2.00,9,643852,64385.00,29159,2915.00,10,0,0,0,0,0,416,0,0,1,0,1,0,0
20279,0,CO,5,58.00,Agriculture,147,2,0,34.40,32,2.00,32,150427,4852.00,3610,112.00,32,0,0,0,0,0,1819,0,0,0,1,0,0,0
20292,0,US,15,195.85,NULL,147,1,1,100.00,13,2.00,7,5500605,423123.00,241595,18584.00,13,1,3,0,0,0,97,0,0,1,0,0,0,0
20327,0,CO,1,11.21,NULL,147,1,1,100.00,3,3.00,2,344347,172173.00,3969,1323.00,3,0,0,0,0,0,27,0,0,0,1,0,0,0
20328,0,US,21,377.79,NULL,147,1,1,100.00,15,2.00,15,17424,1161.00,520,34.00,15,0,0,0,0,0,5,0,0,1,4,1,0,0
20364,0,US,4,71.96,NULL,146,1,1,100.00,11,2.00,11,25363,2305.00,273,24.00,11,0,0,0,0,0,2,0,1,0,0,0,0,0
20437,0,US,5,135.55,Service,146,3,0,14.40,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,2159,0,0,0,0,0,0,0
